song_id,sent_num,line_str,artist
1684,4,Cause you take the bullet tryna save me,ellamai
1684,5,Then Im left to deal with makin you bleed,ellamai
1684,7,And thats a whole lotta love aint tryna waste it,ellamai
1684,8,Like we be runnin a mile to never make it,ellamai
1684,9,Thats just too bitter for worse dont wanna taste it,ellamai
1684,10,Thats just too bitter for worse dont wanna face it,ellamai
1684,12,But I think that Im done trippin Im triptrippin,ellamai
1684,13,Ive been sippin thats how I control,ellamai
1684,14,This feelin you keep givin,ellamai
1684,15,You keep on hittin it ooh oh,ellamai
1684,16,Maybe its your love its too good to be true,ellamai
1684,17,Baby boy your love got me trippin on you,ellamai
1684,18,You know your love is big enough make me trip up on you,ellamai
1684,19,Yeah its big enough got me trippin on you triptrippin on you,ellamai
1684,21,My bad my bad for trippin on you Trippin on you,ellamai
1684,24,Boy you know we cool when I aint waitin,ellamai
1684,25,But I act a fool when I dont get it,ellamai
1684,26,And Im steady bruisin just to save this,ellamai
1684,27,But I tripped on your love now Im addicted,ellamai
1684,43,My bad my bad for trippin on you Trippin on you trippin on you,ellamai
1684,46,Thats some kind of love baby Drip drip,ellamai
1684,47,Thats the type of love make me Trip trip trippin on you,ellamai
1684,48,Its big enough make me Drip drip,ellamai
1684,49,Its big enough got me Trip trip trippin on you,ellamai
1684,51,Im done trippin Im triptrippin,ellamai
1684,60,My bad my bad for trippin on you My bad my bad my bad trippin on you yeah,ellamai
1684,61,My bad my bad for trippin on you Trippin on you trippin on you baby,ellamai
1684,63,Said I admit I was wrong when I did it,ellamai
1684,64,My bad my bad my bad for trippin on you Trippin on you trippin on you,ellamai
1684,66,Trippin on you yeah yeah,ellamai
1685,0,Bijan 4 The 1 Time,offset
1685,1,Metro Boomin want some more nigga Hey,offset
1685,3,Going to the jeweler bust the AP yeah Bust it,offset
1685,4,Slide on the water like a jetski yeah Woo slide,offset
1685,5,Im tryna fuck you and your bestie yeah Hey,offset
1685,6,Chopper with the scope so do not test me Drrt yeah Drrt,offset
1685,7,Ric Flair drip go woo on a bitch Woo,offset
1685,8,57 90 split the coupe on my wrist Ice,offset
1685,9,Multimillion dollar Im a fool with the hits Ayy,offset
1685,10,Hop up in the Lamb and drop the roof show the tits Skrrt,offset
1685,12,Poppin but you really not gon shoot Pop,offset
1685,13,90 pointers down my diamonds look like hula hoops 90,offset
1685,14,Hopping in my Bentayga and her seat is a masseuse Hey,offset
1685,15,Balenciaga check my posture Valentino boots Ohoooh,offset
1685,16,Its the Boominati way a lotta Lambs a lotta Wraiths Boominati,offset
1685,17,Never hesitate to give a nigga yellow tape Grrt,offset
1685,18,Aint worried bout the bag cause the cash accumulatin Bags,offset
1685,19,Soon as we came in the game all these niggas they imitate it Hey,offset
1685,20,Put my mind on it then I put my grind on it Grind,offset
1685,21,Put the iron on him if a nigga my opponent Iron,offset
1685,22,My car 500 and I dont put no miles on it Ho,offset
1685,23,I was runnin round homie with 500 thou on me Ho,offset
1685,32,Hop up in the Lamb and drop the roof show the tits Offset,offset
1685,34,Told my fam got the gang with me Gang with me,offset
1685,35,Bought my first Patek it got some rain on it Patek,offset
1685,36,Nigga we used to kick it how you hatin on me How How,offset
1685,37,Hop in the Bentley coupe and blow the brains out it Skrrt,offset
1685,38,We not the same my nigga,offset
1685,39,My nigga we from the north division North nawf,offset
1685,40,Aim at your brain yea we bought ya just like its an auction aint it Hey,offset
1685,41,Beat the chopper hundred round total like its car collision Brrtbrrt,offset
1685,42,I made that shit mandatory that means I had to get it Hey,offset
1685,43,My shooter be begging please he ready to wack a nigga Please please,offset
1685,44,I gave a nigga a diamond I had to cap a nigga Woo,offset
1685,45,Im giving your ho away like she a raffle nigga Here here,offset
1685,46,We get at it then we gone pray with the pastors scriptures Hey,offset
1686,0,We found each other,theweeknd
1686,1,I helped you out of a broken place,theweeknd
1686,2,You gave me comfort,theweeknd
1686,3,But falling for you was my mistake,theweeknd
1686,5,I put you on top I put you on top,theweeknd
1686,6,I claimed you so proud and openly,theweeknd
1686,7,And when times were rough when times were rough,theweeknd
1686,8,I made sure I held you close to me,theweeknd
1686,10,So call out my name Call out my name,theweeknd
1686,11,Call out my name when I kiss you so gently,theweeknd
1686,12,I want you to stay Want you to stay,theweeknd
1686,13,I want you to stay even though you dont want me,theweeknd
1686,14,Girl why cant you wait Why cant you wait baby,theweeknd
1686,15,Girl why cant you wait til I fall out of love,theweeknd
1686,16,Wont you call out my name Call out my name,theweeknd
1686,17,Girl call out my name and Ill be on my way and,theweeknd
1686,18,Ill be on my—,theweeknd
1686,20,I said I didnt feel nothing baby but I lied,theweeknd
1686,21,I almost cut a piece of myself for your life,theweeknd
1686,22,Guess I was just another pit stop,theweeknd
1686,23,Til you made up your mind,theweeknd
1686,24,You just wasted my time,theweeknd
1686,26,You were on top I put you on top,theweeknd
1686,27,I claimed you so proud and openly babe,theweeknd
1686,31,So call out my name Call out my name baby,theweeknd
1686,32,So call out my name when I kiss you so gently Ohh,theweeknd
1686,33,I want you to stay I want you to stay,theweeknd
1686,35,Girl why cant you wait Girl why cant you wait til I,theweeknd
1686,36,Girl why cant you wait til I fall out of loving,theweeknd
1686,37,Babe call out my name Say call out my name baby,theweeknd
1686,38,Girl call out my name and Ill be on my way,theweeknd
1686,39,And Ill be on my—,theweeknd
1686,41,On my way on my way,theweeknd
1686,42,On my way on my way ooh,theweeknd
1686,43,On my way on my way on my way,theweeknd
1686,45,On my,theweeknd
1687,0,Ooh ooh ooh ooh,theweeknd
1687,2,Im always ready for a war again,theweeknd
1687,3,Go down that road again,theweeknd
1687,4,Its all the same,theweeknd
1687,5,Im always ready to take a life again,theweeknd
1687,6,You know Ill ride again,theweeknd
1687,7,Its all the same Ooh ooh ooh,theweeknd
1687,8,Tell me whos gon save me from myself,theweeknd
1687,9,When this life is all I know,theweeknd
1687,10,Tell me whos gon save me from this hell,theweeknd
1687,11,Without you Im all alone,theweeknd
1687,13,Who gon pray for me,theweeknd
1687,14,Take my pain for me,theweeknd
1687,15,Save my soul for me,theweeknd
1687,16,Cause Im alone you see,theweeknd
1687,17,If Im gon die for you,theweeknd
1687,18,If Im gon kill for you,theweeknd
1687,19,Then I spilled this blood for you hey,theweeknd
1687,21,I fight the world I fight you I fight myself,theweeknd
1687,22,I fight God just tell me how many burdens left,theweeknd
1687,23,I fight pain and hurricanes today I wept,theweeknd
1687,24,Im tryna fight back tears flood on my doorsteps,theweeknd
1687,25,Life a livin hell puddles of blood in the streets,theweeknd
1687,26,Shooters on top of the building government aid aint relief,theweeknd
1687,27,Earthquake the body dropped the ground breaks,theweeknd
1687,28,The poor run with smoke lungs and Scarface,theweeknd
1687,29,Who need a hero Hero,theweeknd
1687,30,You need a hero look in the mirror there go your hero,theweeknd
1687,31,Who on the front lines at ground zero Hero,theweeknd
1687,32,My heart dont skip a beat even when hard times bumps the needle,theweeknd
1687,33,Mass destruction and mass corruption,theweeknd
1687,34,The souls of sufferin men,theweeknd
1687,35,Clutchin on deaf ears again rapture is comin,theweeknd
1687,36,Its all prophecy and if I gotta be sacrificed for the greater good,theweeknd
1687,37,Then thats what it gotta be,theweeknd
1687,46,Hey hey hey hey,theweeknd
1687,57,Just in case my faith go Ill live by my own law,theweeknd
1687,58,Ill live by my own law Ill live by my own,theweeknd
1688,0,One kiss is all it takes,calvinharris
1688,1,Fallin in love with me,calvinharris
1688,2,Possibilities,calvinharris
1688,3,I look like all you need,calvinharris
1688,5,Let me take the night I love real easy,calvinharris
1688,6,And I know that youll still wanna see me,calvinharris
1688,7,On the Sunday morning music real loud,calvinharris
1688,8,Let me love you while the moon is still out,calvinharris
1688,10,Something in yououou lit up heaven in meee,calvinharris
1688,11,The feeling wont let me sleeeeeep,calvinharris
1688,12,Cause Im lost in the way you move the way you feel,calvinharris
1688,23,One,calvinharris
1688,28,I just wanna feel your skin on mine,calvinharris
1688,29,Feel your eyes do the exploring,calvinharris
1688,30,Passion in the message when you smile,calvinharris
1688,31,Take my time,calvinharris
1688,51,See a wonderland in your eyes,calvinharris
1688,52,Might need your company tonight,calvinharris
1751,0,Blueface baby,blueface
1751,1,Yeah aight,blueface
1751,2,Bust down Thotiana,blueface
1751,4,I wanna see you bust down,blueface
1751,6,Bust down Thotiana Bust down Thotiana,blueface
1751,7,I wanna see you bust down Over,blueface
1751,8,Pick it up now break that shit down Break it down,blueface
1751,9,Speed it up then slow that shit down on the gang Slow it down,blueface
1751,10,Bust it Bust down bust down bust it bust it,blueface
1751,11,Bust down on the gang Over,blueface
1751,15,Speed it up now slow that shit down on the gang Slow it down,blueface
1751,20,Yeah aight Im every womans fantasy Blueface baby,blueface
1751,21,Mama always told me I was gon break hearts,blueface
1751,22,I guess its her fault stupid dont be mad at me Dont be mad at me,blueface
1751,23,I wanna see you bust down Bust down,blueface
1751,24,Bend that shit over on the gang Yeah aight,blueface
1751,25,Make that shit clap,blueface
1751,26,She threw it back so I had to double back on the gang On the gang,blueface
1751,27,Smackin high off them drugs Off them drugs,blueface
1751,28,I tried tell myself two times was enough Was enough,blueface
1751,29,Then a nigga relapsed on the dead locs,blueface
1751,30,Aint no runnin Thotiana you gon take these damn strokes Thotiana,blueface
1751,31,I beat the pussy up now its a murder scene,blueface
1751,32,Keep shit player Thotiana like you aint never even heard of me Blueface baby,blueface
1751,33,Bust down Thotiana I wanna see you bust down Bust down,blueface
1751,34,Bend that shit over Bend it over,blueface
1751,35,Yeah aight now make that shit clap on the gang Make it clap,blueface
1751,36,Now toot that thing up Toot it up,blueface
1751,37,Throw that shit back Throw it back,blueface
1751,38,I need my extras on the dead locs,blueface
1752,0,16yrold,sheckwes
1752,1,Bitch,sheckwes
1752,2,Daytrip took it to 10,sheckwes
1752,4,I got hoes,sheckwes
1752,5,Callin a young nigga phone Ring ring,sheckwes
1752,6,Wheres Ali with the mothafuckin dope Bitch bitch,sheckwes
1752,7,I be ballin like a mothafuckin pro Like a huh like a huh,sheckwes
1752,8,I be ballin like my nigga Mo Bamba bitch,sheckwes
1752,9,Sheck Wes I aint a mothafuckin joke Haha hahahahaha,sheckwes
1752,10,Steph Wes stay with the fuckin pole Pa pa papa,sheckwes
1752,11,You fuck around and get poled You get poled bitch,sheckwes
1752,12,Cause I got hoes So many fuckin hoes,sheckwes
1752,13,Callin a young nigga phone,sheckwes
1752,14,Ringring ring ringring ring ringring,sheckwes
1752,15,Wheres Ali with the Bitch with the mothafuckin dope Huh,sheckwes
1752,16,I be ballin like a mothafuckin pro Like a mothafuckin pro,sheckwes
1752,17,I be ballin like my nigga Mo Bamba Bamba,sheckwes
1752,18,Sheck Wes got so many flows I do it all,sheckwes
1752,19,Call me Drake how a nigga contro—,sheckwes
1752,21,Oh fuck shit bitch Huh,sheckwes
1752,22,Young Sheck Wes and Im gettin really rich Chingching,sheckwes
1752,23,See how I caught it cause Im really with the shits Pingping,sheckwes
1752,24,See me in the streets and I be really with a Cling cling with a,sheckwes
1752,25,Bad bitch Bitch niggas straight rockin Rock,sheckwes
1752,26,Niggas straight see me when they see me they be coppin What,sheckwes
1752,27,Im the best drug dealer nigga come and cop it  Got it,sheckwes
1752,28,Young Sheck Wes Im like the fuckin Green Goblin Hahahaha,sheckwes
1752,29,I got hoes Hoes ho,sheckwes
1752,30,Callin a young nigga phone phone Bitch,sheckwes
1752,31,Wheres Ali with the mothafuckin dope,sheckwes
1752,32,With the mothafuckin dope,sheckwes
1752,33,Dope With the mothafuckin dope,sheckwes
1752,34,With the mothafuckin dope Bitch,sheckwes
1752,35,With the dope Gettin rich with my bros Bitch shit,sheckwes
1752,36,I fucked your ho Shit,sheckwes
1752,37,And she aint even let you know Shit fucked up,sheckwes
1752,39,Damn this nigga nice fuck is you talking about,sheckwes
1752,40,Cause I got Bitch Hoes,sheckwes
1752,41,And my nigga OneSix my nigga,sheckwes
1752,42,Ali the Daytrip nigga fuck is niggas talking about,sheckwes
1752,43,I got hoes shit,sheckwes
1752,44,Young Sheck Wes I do it on the go,sheckwes
1752,45,Uh woah uh,sheckwes
1753,0,Get to roll no,ynwmelly
1753,1,Ayy Im in the studio bro,ynwmelly
1753,2,Oh nah yeah call me ball me,ynwmelly
1753,3,Yeah Ill bet,ynwmelly
1753,4,Yeah Im at the studio hold up though,ynwmelly
1753,6,I aint get to roll no weed I aint get to roll no Swishers,ynwmelly
1753,7,I was locked up on Christmas aint get to see my niggas,ynwmelly
1753,8,Aint get to hug my mama couldnt even give her no kisses,ynwmelly
1753,9,Cant even post on my Instagram cause these pussy niggas be snitching,ynwmelly
1753,10,Everybody acting suspicious might probably say that Im tripping,ynwmelly
1753,11,When Im all alone in my jail cell I tend to get in my feelings,ynwmelly
1753,12,And all I smoke is that loud dont pass me no midget,ynwmelly
1753,13,And Ima smoke all of my pain away cause thats the only thing that gon heal it,ynwmelly
1753,14,I dont understand these women who go around pretending,ynwmelly
1753,15,As if they really fuck with me so I love em all from a distance,ynwmelly
1753,16,Cause the same bitch say she down to ride be the main one who tricking,ynwmelly
1753,17,Got Molly mixed with promethazine cause every time,ynwmelly
1753,19,I wake up in the morning I got murder on my mind,ynwmelly
1753,20,AK47s MAC11 Glocks and nines,ynwmelly
1753,21,And all these pussy niggas hating tryna knock me off my grind,ynwmelly
1753,22,But I cant let em do it I got murder on my mind,ynwmelly
1753,23,Bitch I got murder on my mind Bitch I got murder on my mind,ynwmelly
1753,24,I got murder on my mind On my mind,ynwmelly
1753,25,I got murder on my mind I got murder on my mind,ynwmelly
1753,27,Yellow tape around his body its a fucking homicide,ynwmelly
1753,28,His face is on a Tshirt and his family traumatized,ynwmelly
1753,29,I didnt even mean to shoot him he just caught me by surprise,ynwmelly
1753,30,I reloaded my pistol cocked it back and shot him twice,ynwmelly
1753,31,His body dropped down to the floor and he got teardrops in his eyes,ynwmelly
1753,32,He grabbed me by my hands and said he was afraid to die,ynwmelly
1753,33,I told him Its too late my friend its time to say goodbye,ynwmelly
1753,34,And he died inside my arms blood all on my shirt,ynwmelly
1753,36,Wake up in the morning I got murder on my mind,ynwmelly
1753,42,I got murder on my mind,ynwmelly
1753,46,Bite like tarantula bitch Im an animal,ynwmelly
1753,47,Mellys a savage no he not no amateur,ynwmelly
1753,48,Bad bitch named Angela fucked her on camera,ynwmelly
1753,49,Bitch Im a murderer Yeah yeah,ynwmelly
1753,50,I might just kill the boy dont wanna kill the boy,ynwmelly
1753,51,Bake him up say he want beef we gon grill the boy,ynwmelly
1753,52,Grill the boy we gonna grill the boy,ynwmelly
1753,53,Im bleeding so good I might dip his ass in it and spill the boy,ynwmelly
1753,54,Haha murder on my mind whoa whoa,ynwmelly
1753,56,I got murder on my mind I got murder on my mind huh,ynwmelly
1753,61,Bitch I got murder on my mind,ynwmelly
1753,65,Murder on my mind,ynwmelly
1753,67,Whoaohohoh,ynwmelly
1753,68,Young Nigga World bitch,ynwmelly
1754,0,Now I lay me down to sleep Now I lay me down to sleep ayy,calboy
1754,1,I pray the Lord my soul to keep I pray the Lord my soul to keep yeah ayy,calboy
1754,2,Like a locksmith I got the keys Like a locksmith I got the keys yeah ayy,calboy
1754,3,Pull up make opp niggas bleed Pull up make opp niggas bleed yeah ayy,calboy
1754,4,I got water like overseas yeah ayy Overseas,calboy
1754,5,Bitch I ball like NBA Bitch I ball like NBA yeah ayy,calboy
1754,6,Bitch I ball like MVP Bitch I ball like MVP yeah ayy,calboy
1754,7,I got money they envy me I got money they envy me,calboy
1754,9,Im with the gang Im with the mob what was you thinkin,calboy
1754,10,Remember them days and that shit was hard a nigga been thinkin Yeah,calboy
1754,11,I put a four in a twenty ounce a nigga been drinkin Yeah,calboy
1754,12,If you with the squad I give you my heart lil nigga I mean it Yeah,calboy
1754,13,I was fighting some demons in the field bitch Im deep in Deep in,calboy
1754,14,I was raised in the deep end Deep end I know niggas be sinkin Sinkin,calboy
1754,15,Take your bitch and go deep in but I gave her back why you tweakin Tweakin,calboy
1754,16,Come around with that rahrah we leave you dead on the cement On the cement,calboy
1754,17,With the gang we aint playing fair,calboy
1754,18,Matter fact we dont play at all,calboy
1754,19,OG Woods in the air,calboy
1754,20,But we bought the Runtz so we smoke it all,calboy
1754,21,Putting on a front boy you better fall,calboy
1754,22,We gon kill em dead we gon kill em all,calboy
1754,23,Might spend a ten when Im in the mall,calboy
1754,24,I was on the bend with it in my drawers,calboy
1754,25,Hit that smoke and Im blackin Blackin,calboy
1754,26,Hit that smoke and I black out,calboy
1754,27,If he run blow his back down,calboy
1754,28,I was gone but Im back now,calboy
1754,29,These niggas gon fold but I never back down,calboy
1754,30,In the school I was trappin Trappin,calboy
1754,31,In the school you was class clown Class clown,calboy
1754,32,Ayy now I lay me down to sleep ayy,calboy
1754,33,I pray the Lord my soul to keep yeah ayy,calboy
1754,34,Like a locksmith I got the keys yeah ayy,calboy
1754,35,Pull up make opp niggas bleed yeah ayy,calboy
1754,36,I got water like overseas yeah ayy,calboy
1754,37,Bitch I ball like NBA yeah ayy,calboy
1754,38,Bitch I ball like MVP yeah ayy,calboy
1754,39,I got money they envy me,calboy
1755,0,I love you,21savage
1755,1,Turn my headphone down a little bit yeah,21savage
1755,2,For so many reasons,21savage
1755,3,Yeah yeah yeah yeah yeah yeah I do yeah yeah yeah yeah,21savage
1755,4,Yeah yeah ah ah whoa whoa whoa yeah,21savage
1755,6,How much money you got Straight up,21savage
1755,9,How much money you got A lot,21savage
1755,12,How many problems you got A lot,21savage
1755,13,How many people done doubted you A lot,21savage
1755,14,Left you out to rot A lot,21savage
1755,15,How many pray that you flop A lot,21savage
1755,16,How many lawyers you got A lot,21savage
1755,17,How many times you got shot A lot,21savage
1755,18,How many niggas you shot A lot,21savage
1755,19,How many times did you ride A lot,21savage
1755,20,How many niggas done died A lot,21savage
1755,21,How many times did you cheat A lot,21savage
1755,22,How many times did you lie A lot,21savage
1755,23,How many times did she leave A lot,21savage
1755,24,How many times did she cry A lot,21savage
1755,25,How many chances she done gave you fuckin around with these thots A lot,21savage
1755,27,Every day that Im alive I’ma ride with the stick,21savage
1755,28,Id rather be broke in jail than be dead and rich,21savage
1755,29,Told my brothers take my breath if I turn to a snitch,21savage
1755,30,But Im 21 4L ain’t no way Ima switch,21savage
1755,32,Break it down I break it down,21savage
1755,33,I break it down I break it down,21savage
1755,37,Penitentiary chances just to make a couple bucks,21savage
1755,38,My heart so cold I could put it in my cup,21savage
1755,39,Gang vs the world me and my dawg it was us,21savage
1755,40,Then you went and wrote a statement and that really fucked me up,21savage
1755,41,My brother lost his life and it turned me to a beast,21savage
1755,42,My brother got life and it turned me to the streets,21savage
1755,43,I been through the storm and it turned me to a G,21savage
1755,44,But the other side was sunny I get paid to rap on beats,21savage
1755,60,How many chances she done gave you,21savage
1755,61,Fuck around with these thots A lot,21savage
1755,63,Break it on down I break it on down,21savage
1755,64,I break it on down I break it on down,21savage
1755,65,Yeah I just came from the A,21savage
1755,66,I drove back home sixhour drive sixandahalf,21savage
1755,67,Before I left I stopped by to see my nigga 21 in the studio,21savage
1755,68,He had two of his kids with him right in the studio thats when I knew,21savage
1755,69,You a stand up nigga I love seein shit like that,21savage
1755,71,Question,21savage
1755,72,How many faking they streams A lot,21savage
1755,73,Getting they plays from machines A lot,21savage
1755,74,I can see behind the smoke and mirrors,21savage
1755,75,Niggas aint really big as they seem Hmm,21savage
1755,76,I never say anything Nah everybody got they thing True,21savage
1755,77,Some niggas make millions other niggas make memes Hmm,21savage
1755,78,Im on a money routine,21savage
1755,79,I dont want smoke I want cream,21savage
1755,80,I dont want no more comparisons,21savage
1755,81,This is a marathon and I’m aware,21savage
1755,82,I been playing it back from a lack of promotions,21savage
1755,83,I never was one for the bragging and boasting,21savage
1755,84,I guess I was hoping the music would speak for itself but the people want everything else,21savage
1755,85,Okay no problem I’ll show up on everyone album,21savage
1755,86,You know what the outcome will be,21savage
1755,87,Im batting a thousand,21savage
1755,88,It’s got to the point that these rappers dont even like rappin with me,21savage
1755,89,Fuck it cause my nigga 21 Savage just hit me,21savage
1755,90,And told me he saved me a spot on a new record he got,21savage
1755,91,He call it a lot I open my book and I jot,21savage
1755,92,Pray for Tekashi they want him to rot,21savage
1755,93,I picture him inside a cell on a cot,21savage
1755,94,’Flectin on how he made it to the top,21savage
1755,95,Wondering if it was worth it or not,21savage
1755,96,I pray for Markelle cause they fucked up his shot,21savage
1755,97,Just want you to know that you got it my nigga,21savage
1755,98,Though I never met you I know that you special,21savage
1755,99,And that the Lord blessed you dont doubt it my nigga,21savage
1755,100,Dennis Smith Jr stay solid my nigga,21savage
1755,101,Im on a tangent not how I planned it,21savage
1755,102,I had some fans that hopped and abandoned ship,21savage
1755,103,When they thought that I wasnt gone pan out I got a plan,21savage
1755,104,They say that success is the greatest revenge tell all your friends,21savage
1755,105,Cole on a mission cementin the spot as the greatest that did it,21savage
1755,106,Before it all ends nigga,21savage
1755,129,I break it on down I break it down,21savage
1755,132,I break it down I break it down I br,21savage
1756,0,Better,khalid
1756,1,Nothing baby,khalid
1756,2,Nothing feels better,khalid
1756,3,Im not really drunk I never get that fucked up,khalid
1756,4,Im not Im so sober,khalid
1756,6,Love to see you shine in the night like the diamond you are,khalid
1756,8,Im good on the side its alright just hold me in the dark,khalid
1756,10,No ones gotta know what we do hit me up when youre bored,khalid
1756,12,Cause I live down the street,khalid
1756,13,So we meet when you need and its yours,khalid
1756,14,All I hear is,khalid
1756,16,Nothing feels better than this,khalid
1756,19,Nothing feels better oh no,khalid
1756,20,We dont gotta hide this is what you like,khalid
1756,21,Ill admit,khalid
1756,24,You say were just friends but I swear when nobodys around,khalid
1756,26,You keep my hand around your neck we connect are you feeling it now,khalid
1756,28,Cause I am,khalid
1756,29,I got so high the other night I swear to God felt my feet lift the ground,khalid
1756,30,I got so high the other night I swear to God I felt my feet lift the ground,khalid
1756,31,Ooh yeah,khalid
1756,32,Your back against the wall this is all youve been talking about,khalid
1756,33,In my ears,khalid
1756,40,I admit,khalid
1756,43,Now left right left right,khalid
1756,44,Take it back bring it side to side,khalid
1756,45,Like that like that ayy,khalid
1756,46,Ooh now left right left right,khalid
1756,48,Like,khalid
1756,56,Nothing feels better than this Better than this,khalid
1757,0,Diamonds on fleek,offset
1757,1,Bitch I aint talking about the heat oh,offset
1757,2,Put it on streets,offset
1757,3,We straight out the streets,offset
1757,5,Straight out the streets to a penthouse,offset
1757,7,Straight out the streets to a penthouse Miami beach Yayo,offset
1757,8,Niggas talk crazy on tweets Who,offset
1757,9,They dont want it cause I come to defeat They dont wanna,offset
1757,10,I peep these niggas all sweet Weak,offset
1757,11,Bamboo sticks all in the Jeep Brr brr,offset
1757,12,Theres a new weirdo every week Weirdo,offset
1757,13,Get the whip put it up for my seats Put it up,offset
1757,14,No cure for the IG disease No cure,offset
1757,16,Do anything for clout Anything,offset
1757,17,They do anything for clout Anything,offset
1757,19,They do anything for clout Clout,offset
1757,20,Do anything for clout Clout do this woo woo,offset
1757,22,Do anything for clout Hey,offset
1757,24,Bitch watch your mouth Watch it,offset
1757,25,Bitch stay in your place Place,offset
1757,26,Bitch get out the way Move,offset
1757,27,My bitch on your ass Kim K Yeah,offset
1757,28,No disrespect Nah,offset
1757,29,The nigga be tripping but we love Ye He tripping,offset
1757,30,Swapping our cars with my bitch,offset
1757,31,I bought her the Lambo she bought me the Wraith Swappin,offset
1757,32,Practice practice practice make perfect,offset
1757,33,Nigga its never too late Never never never,offset
1757,34,I took the ssss outta the snake I took the soul out the snake,offset
1757,35,Then I take the bills up out of the bank Racks,offset
1757,36,The blog and the media fake They fake,offset
1757,37,Shorty DM me Im straight Im straight,offset
1757,38,Im not gon bite on the bait Nah,offset
1757,39,Sippin on toxic waste Mud,offset
1757,40,On the low with your bitch and its great On the low,offset
1757,41,Mask on her face Jason,offset
1757,42,Run to the set we in shape shape,offset
1757,43,If I go broke she gon leave escape She gon,offset
1757,44,I put two mill in the safe just in case dont go my way no cap,offset
1757,45,My kids gotta have money not just me Facts,offset
1757,46,Thats selfish Its selfish,offset
1757,47,Oh I took the crown off the king like Mike did Elvis Oh I took it,offset
1757,48,Ooh the world is wild he dying,offset
1757,49,Dont lie that dont help him World is wild,offset
1757,50,Ooh your bitch want to eat up the drip and you cannot help it,offset
1757,58,Get the whip put it up for my seeds Put it up,offset
1757,69,Look whole lotta people need to hear this Facts,offset
1757,70,Its a lotta names on my hit list Bap bap,offset
1757,71,Mouth still say what it wants to Woo,offset
1757,72,Pussy still wet like a big bitch Facts facts,offset
1757,73,I should run a whole blog at this rate Phew,offset
1757,74,They using my name for clickbait Clickbait,offset
1757,75,Bitches even wanna start fake beef Fake beef,offset
1757,76,To sell their little weave and a mixtape,offset
1757,77,They know Im the bomb they ticking me off,offset
1757,78,Saying anything to get a response,offset
1757,79,I know that mean they traffic is low,offset
1757,80,Somebody just gotta practice to launch,offset
1757,81,So fuck being tamed Id rather be wild,offset
1757,82,Bitches is Brandy they wanna be down,offset
1757,83,Soon as these bitches got something to sell,offset
1757,84,They say my name say my name Destiny Child,offset
1757,85,Everybody wanna be lit everybody wanna be rich,offset
1757,86,Everybody wanna be this if I was you Id hate me bitch,offset
1757,87,Free my Primes nigga suck my dick,offset
1757,88,All of that talk and Im calling it out,offset
1757,89,Public opinions from private accounts,offset
1757,90,You not a check then you gotta bounce,offset
1757,91,I got the drip come get an ounce,offset
1757,93,Do anything for clout Whoo,offset
1757,94,Bitches is mad bitches is trash Errr,offset
1757,95,Oscar the Grouch Grouch,offset
1757,96,Seeing me win they gotta hurt,offset
1757,97,Ooh ooh ouch,offset
1757,98,Said when they see me what they gon do,offset
1757,99,Bitch not from the couch bah,offset
1757,107,Do anything for clout,offset
1758,0,I wish everything I touch would turn to gold,nlechoppa
1758,1,NLE you heard me,nlechoppa
1758,2,Baby Mexico Choppa man Top Shotta,nlechoppa
1758,3,Baby Mexico Shotta you heard me,nlechoppa
1758,4,We finna talk our shit you heard me,nlechoppa
1758,5,YNR Yeah,nlechoppa
1758,6,Midas got a jugg ayy Yeah yeah,nlechoppa
1758,8,Yeah yeah yeah yeah,nlechoppa
1758,9,I am a menace keep me a rack just like tennis,nlechoppa
1758,10,Im with the shit like Im Dennis,nlechoppa
1758,11,I started this shit Ima finish,nlechoppa
1758,12,Niggas be hatin tryna blemish my image,nlechoppa
1758,13,Who want the smoke 223 came with the scope,nlechoppa
1758,14,Extended clip long as a rope,nlechoppa
1758,15,We wipe his nose just like he had him a cold,nlechoppa
1758,16,I knew that boy was a ho,nlechoppa
1758,17,Pull up with the gang you know that we bangin,nlechoppa
1758,18,What is your set nigga What is you claimin,nlechoppa
1758,19,I am a beast you cannot tame it,nlechoppa
1758,20,Dont point a finger this shit can get dangerous,nlechoppa
1758,21,These niggas hatin these niggas plottin,nlechoppa
1758,22,Ooh he got money Im runnin his wallet,nlechoppa
1758,23,You say you a killer lil nigga stop it,nlechoppa
1758,24,In a shootout your gun was droppin,nlechoppa
1758,25,You really a fraud you cannot stomp on this yard,nlechoppa
1758,26,My niggas they scammin they swipin them cards,nlechoppa
1758,27,I am so high that Im talkin to stars,nlechoppa
1758,28,Im gone off them jiggas Im poppin them bars,nlechoppa
1758,29,Dont mind my pimpin bitch dont sweat me,nlechoppa
1758,30,Chopper got a kick call that shit Jet Li,nlechoppa
1758,31,Sauce Gang dripped up what is your recipe,nlechoppa
1758,32,Gon get an F if a nigga try testin me,nlechoppa
1758,33,Whole lotta money whole lotta guala,nlechoppa
1758,34,Hit the party fifty deep nothin but my shottas,nlechoppa
1758,35,Nigga tried me so you know I had to pop him,nlechoppa
1758,36,So many bullets it confused the doctor,nlechoppa
1758,37,Whole lotta racks whole lotta stacks,nlechoppa
1758,38,Fuck a headshot Ima shoot him in the back,nlechoppa
1758,39,Threepointfive rolled up in the Cack,nlechoppa
1758,40,We dont smoke reggie this shit called gas,nlechoppa
